"id_arbre";"DBH_BMP";"id_branche";"diam_BMP.cm";"diam_BMP.m";"long_BMP.m";"sd_saprox_BMP";"H_BMP.m";"Rq";"massif";"plot";"num_arbre";"sp";"note_DEPERIS";"H_bas_houppier.m";"L_houppier.m";"DBH.cm";"H_arbre.m";"f_elancement";"note_DEPERIS_simpl";"vol.m2";"strate_BMP"
"T_315_3";80;9;5;0.05;2;2;36.5;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00392699081698724;"h2"
"T_315_3";80;10;10;0.1;1;2;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00785398163397448;"h3"
"T_315_3";80;11;10;0.1;1;2;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00785398163397448;"h3"
"T_315_3";80;12;10;0.1;1;1;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00785398163397448;"h3"
"T_315_3";80;13;10;0.1;1;3;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00785398163397448;"h3"
"T_315_3";80;14;5;0.05;2;2;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00392699081698724;"h3"
"T_315_3";80;15;5;0.05;2;2;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00392699081698724;"h3"
"T_315_3";80;16;5;0.05;1;3;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00196349540849362;"h3"
"T_315_3";80;17;5;0.05;1;2;42;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00196349540849362;"h3"
"T_315_3";80;18;10;0.1;3;2;37;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.0235619449019235;"h2"
"T_315_3";80;19;15;0.15;5;2;32.5;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.0883572933822129;"h2"
"T_315_3";80;20;10;0.1;1;1;39;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00785398163397448;"h3"
"T_315_3";80;21;10;0.1;1;2;39;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00785398163397448;"h3"
"T_315_3";80;22;5;0.05;1;2;39;"";"Troncais";315;3;"Quercus_petraea";"F";25;18;80;43;53.75;"deperissant";0.00196349540849362;"h3"
"T_315_4";62;1;5;0.05;1;1;24;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00196349540849362;"h1"
"T_315_4";62;2;5;0.05;3;2;26;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00589048622548086;"h1"
"T_315_4";62;3;5;0.05;1;2;26;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00196349540849362;"h1"
"T_315_4";62;4;10;0.1;1;3;26;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h1"
"T_315_4";62;5;10;0.1;1;3;26;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h1"
"T_315_4";62;6;10;0.1;1;3;27;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h1"
"T_315_4";62;7;10;0.1;1;4;27;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h1"
"T_315_4";62;8;10;0.1;1;4;27;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h1"
"T_315_4";62;9;10;0.1;1;3;28.5;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h1"
"T_315_4";62;10;10;0.1;1;2;30.5;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h2"
"T_315_4";62;11;10;0.1;1;2;28.5;"";"Troncais";315;4;"Quercus_petraea";"D";23;22;62;45;72.5806451612903;"deperissant";0.00785398163397448;"h1"
"T_327_1";88;1;10;0.1;1;3;28;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00785398163397448;NA
"T_327_1";88;2;10;0.1;3;2;31;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.0235619449019235;NA
"T_327_1";88;3;5;0.05;2;3;25;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00392699081698724;NA
"T_327_1";88;4;5;0.05;1;3;30;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00196349540849362;NA
"T_327_1";88;5;10;0.1;1;3;30;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00785398163397448;NA
"T_327_1";88;6;5;0.05;1;3;32;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00196349540849362;NA
"T_327_1";88;7;5;0.05;1;3;32;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00196349540849362;NA
"T_327_1";88;8;10;0.1;2;2;24;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.015707963267949;NA
"T_327_1";88;9;5;0.05;1;2;23.5;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00196349540849362;NA
"T_327_1";88;10;5;0.05;1;3;24.5;"";"Troncais";327;1;"Quercus_petraea";"D";NA;NA;88;39;44.3181818181818;"deperissant";0.00196349540849362;NA
"T_327_2";86;1;5;0.05;1;2;36.5;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00196349540849362;"h3"
"T_327_2";86;2;5;0.05;2;2;28.5;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00392699081698724;"h2"
"T_327_2";86;3;5;0.05;2;2;32;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00392699081698724;"h2"
"T_327_2";86;4;10;0.1;1;2;33.5;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00785398163397448;"h2"
"T_327_2";86;5;10;0.1;1;3;23;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00785398163397448;"h1"
"T_327_2";86;6;10;0.1;1;2;24;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00785398163397448;"h1"
"T_327_2";86;7;15;0.15;5;3;22.5;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.0883572933822129;"h1"
"T_327_2";86;8;5;0.05;1;3;29.5;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00196349540849362;"h2"
"T_327_2";86;9;5;0.05;1;3;27;"";"Troncais";327;2;"Quercus_petraea";"D";20;21;86;41;47.6744186046512;"deperissant";0.00196349540849362;"h1"
"T_327_3";96;1;10;0.1;2;1;18;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.015707963267949;"2t"
"T_327_3";96;2;5;0.05;1;2;34;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.00196349540849362;"h3"
"T_327_3";96;3;5;0.05;1;3;35;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.00196349540849362;"h3"
"T_327_3";96;4;5;0.05;1;3;36;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.00196349540849362;"h3"
"T_327_3";96;5;5;0.05;1;3;34;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.00196349540849362;"h3"
"T_327_3";96;6;15;0.15;1;2;27.5;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.0176714586764426;"h2"
"T_327_3";96;7;5;0.05;1;1;34.5;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.00196349540849362;"h3"
"T_327_3";96;8;10;0.1;2;3;32;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.015707963267949;"h3"
"T_327_3";96;9;5;0.05;3;3;33;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.00589048622548086;"h3"
"T_327_3";96;10;10;0.1;6;3;17.5;"";"Troncais";327;3;"Quercus_petraea";"D";18.5;19.5;96;38;39.5833333333333;"deperissant";0.0471238898038469;"2t"
"T_327_4";105;1;15;0.15;2;3;24;"quatrimelle";"Troncais";327;4;"Quercus_petraea";"D";18;19;105;37;35.2380952380952;"deperissant";0.0353429173528852;"h1"
"T_327_4";105;2;10;0.1;1;2;30;"quatrimelle";"Troncais";327;4;"Quercus_petraea";"D";18;19;105;37;35.2380952380952;"deperissant";0.00785398163397448;"h2"
"T_327_4";105;3;5;0.05;1;4;36;"quatrimelle";"Troncais";327;4;"Quercus_petraea";"D";18;19;105;37;35.2380952380952;"deperissant";0.00196349540849362;"h3"
"T_327_4";105;4;5;0.05;1;1;24;"quatrimelle";"Troncais";327;4;"Quercus_petraea";"D";18;19;105;37;35.2380952380952;"deperissant";0.00196349540849362;"h1"
"T_327_4";105;5;5;0.05;2;3;31;"quatrimelle";"Troncais";327;4;"Quercus_petraea";"D";18;19;105;37;35.2380952380952;"deperissant";0.00392699081698724;"h3"
"T_327_4";105;6;5;0.05;2;2;20;"quatrimelle";"Troncais";327;4;"Quercus_petraea";"D";18;19;105;37;35.2380952380952;"deperissant";0.00392699081698724;"h1"
"T_337_1";103;1;5;0.05;2;4;28;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00392699081698724;"h2"
"T_337_1";103;2;5;0.05;1;4;28;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00196349540849362;"h2"
"T_337_1";103;3;15;0.15;12;3;25;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.212057504117311;"h1"
"T_337_1";103;4;10;0.1;4;3;28;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.0314159265358979;"h2"
"T_337_1";103;5;10;0.1;4;3;24.5;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.0314159265358979;"h1"
"T_337_1";103;6;5;0.05;1;1;27.5;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00196349540849362;"h2"
"T_337_1";103;7;5;0.05;1;3;25;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00196349540849362;"h1"
"T_337_1";103;8;5;0.05;2;2;30.5;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00392699081698724;"h2"
"T_337_1";103;9;5;0.05;2;2;28;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00392699081698724;"h2"
"T_337_1";103;10;5;0.05;2;3;36;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00392699081698724;"h3"
"T_337_1";103;11;5;0.05;1;4;23;"";"Troncais";337;1;"Quercus_petraea";"D";18.1;22.9;103;41;39.8058252427184;"deperissant";0.00196349540849362;"h1"
"T_337_2";89;1;25;0.25;2;2;17;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.098174770424681;"2t"
"T_337_2";89;2;5;0.05;4;4;28;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00785398163397448;"h2"
"T_337_2";89;3;5;0.05;2;2;38;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00392699081698724;"h3"
"T_337_2";89;4;5;0.05;2;3;38;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00392699081698724;"h3"
"T_337_2";89;5;10;0.1;1;2;38;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00785398163397448;"h3"
"T_337_2";89;6;15;0.15;6;3;20;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.106028752058656;"h1"
"T_337_2";89;7;10;0.1;4;2;21;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.0314159265358979;"h1"
"T_337_2";89;8;10;0.1;1;4;24.5;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00785398163397448;"h1"
"T_337_2";89;9;5;0.05;1;2;25.5;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00196349540849362;"h1"
"T_337_2";89;10;5;0.05;1;3;25.5;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00196349540849362;"h1"
"T_337_2";89;11;5;0.05;2;2;32.5;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.00392699081698724;"h2"
"T_337_2";89;12;10;0.1;3;3;26.5;"trimelle";"Troncais";337;2;"Quercus_petraea";NA;18.5;21.5;89;40;44.9438202247191;NA;0.0235619449019235;"h2"
"T_337_3";89;1;20;0.2;2;3;21;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.0628318530717959;"h1"
"T_337_3";89;2;5;0.05;2;4;21;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00392699081698724;"h1"
"T_337_3";89;3;25;0.25;1;1;27.5;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.0490873852123405;"h2"
"T_337_3";89;4;5;0.05;2;3;28.5;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00392699081698724;"h2"
"T_337_3";89;5;5;0.05;2;4;28.5;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00392699081698724;"h2"
"T_337_3";89;6;5;0.05;3;3;26;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00589048622548086;"h2"
"T_337_3";89;7;5;0.05;4;4;26;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00785398163397448;"h2"
"T_337_3";89;8;5;0.05;3;3;29.5;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00589048622548086;"h2"
"T_337_3";89;9;5;0.05;1;1;33.5;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00196349540849362;"h3"
"T_337_3";89;10;15;0.15;1;2;32;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.0176714586764426;"h3"
"T_337_3";89;11;5;0.05;1;2;33.5;"";"Troncais";337;3;"Quercus_petraea";NA;14;25;89;39;43.8202247191011;NA;0.00196349540849362;"h3"
"T_337_4";80;1;10;0.1;2;3;16;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.015707963267949;"2t"
"T_337_4";80;2;10;0.1;7;3;16.5;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.0549778714378214;"2t"
"T_337_4";80;3;5;0.05;2;4;23.5;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.00392699081698724;"h1"
"T_337_4";80;4;10;0.1;2;4;24;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.015707963267949;"h1"
"T_337_4";80;5;5;0.05;1;2;39;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.00196349540849362;"h3"
"T_337_4";80;6;10;0.1;1;2;39;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.00785398163397448;"h3"
"T_337_4";80;7;10;0.1;5;2;39;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.0392699081698724;"h3"
"T_337_4";80;8;5;0.05;1;4;35;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.00196349540849362;"h3"
"T_337_4";80;9;10;0.1;4;2;36;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.0314159265358979;"h3"
"T_337_4";80;10;10;0.1;4;4;23.5;"";"Troncais";337;4;"Quercus_petraea";NA;17.9;20.1;80;38;47.5;NA;0.0314159265358979;"h1"
"T_350_1";68;1;10;0.1;5;3;15;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.0392699081698724;"2t"
"T_350_1";68;2;15;0.15;5;3;20;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.0883572933822129;"2t"
"T_350_1";68;3;5;0.05;1;3;23.5;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.00196349540849362;"h1"
"T_350_1";68;4;10;0.1;2;1;31;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.015707963267949;"h3"
"T_350_1";68;5;10;0.1;3;1;29;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.0235619449019235;"h2"
"T_350_1";68;6;10;0.1;5;2;26;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.0392699081698724;"h2"
"T_350_1";68;7;10;0.1;3;2;26;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.0235619449019235;"h2"
"T_350_1";68;8;5;0.05;1;2;22;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.00196349540849362;"h1"
"T_350_1";68;9;5;0.05;3;3;17;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.00589048622548086;"2t"
"T_350_1";68;10;5;0.05;1;1;27;"";"Troncais";350;1;"Quercus_petraea";"D";20.3;14.7;68;35;51.4705882352941;"deperissant";0.00196349540849362;"h2"
"T_350_2";73;1;10;0.1;4;3;10;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.0314159265358979;"2t"
"T_350_2";73;2;5;0.05;1;4;13.5;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00196349540849362;"2t"
"T_350_2";73;3;10;0.1;2;4;16;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.015707963267949;"h1"
"T_350_2";73;4;10;0.1;4;4;17.5;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.0314159265358979;"h1"
"T_350_2";73;5;15;0.15;9;3;16;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.159043128087983;"h1"
"T_350_2";73;6;5;0.05;5;3;19;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.0098174770424681;"h1"
"T_350_2";73;7;5;0.05;2;3;22;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00392699081698724;"h2"
"T_350_2";73;8;10;0.1;8;3;19.5;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.0628318530717959;"h1"
"T_350_2";73;9;5;0.05;2;3;21.5;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00392699081698724;"h2"
"T_350_2";73;10;5;0.05;1;3;28.5;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00196349540849362;"h3"
"T_350_2";73;11;5;0.05;1;2;29;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00196349540849362;"h3"
"T_350_2";73;12;5;0.05;1;3;30;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00196349540849362;"h3"
"T_350_2";73;13;10;0.1;2;2;30;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.015707963267949;"h3"
"T_350_2";73;14;5;0.05;1;3;27;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00196349540849362;"h2"
"T_350_2";73;15;10;0.1;5;3;27;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.0392699081698724;"h2"
"T_350_2";73;16;5;0.05;2;3;27.5;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00392699081698724;"h2"
"T_350_2";73;17;5;0.05;3;2;27;"perche";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00589048622548086;"h2"
"T_350_2";73;18;5;0.05;2;3;17;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00392699081698724;"h1"
"T_350_2";73;19;5;0.05;1;3;14;"";"Troncais";350;2;"Quercus_petraea";"D";14.5;19.5;73;34;46.5753424657534;"deperissant";0.00196349540849362;"2t"
"T_350_3";61;1;10;0.1;7;3;1.5;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.0549778714378214;"1p"
"T_350_3";61;2;10;0.1;3;4;14;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.0235619449019235;"2t"
"T_350_3";61;3;5;0.05;1;3;18;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.00196349540849362;"h1"
"T_350_3";61;4;5;0.05;3;3;30;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.00589048622548086;"h3"
"T_350_3";61;5;15;0.15;7;3;18.5;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.123700210735098;"h1"
"T_350_3";61;6;10;0.1;5;3;18.5;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.0392699081698724;"h1"
"T_350_3";61;7;10;0.1;1;3;25;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.00785398163397448;"h2"
"T_350_3";61;8;5;0.05;4;3;24;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.00785398163397448;"h2"
"T_350_3";61;9;5;0.05;2;2;29;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.00392699081698724;"h3"
"T_350_3";61;10;10;0.1;2;3;18;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.015707963267949;"h1"
"T_350_3";61;11;5;0.05;1;2;23.5;"";"Troncais";350;3;"Quercus_petraea";"D";14.5;19.5;61;34;55.7377049180328;"deperissant";0.00196349540849362;"h2"
"T_350_4";84;1;5;0.05;1;3;15.5;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.00196349540849362;"2t"
"T_350_4";84;2;10;0.1;7;3;17;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.0549778714378214;"h1"
"T_350_4";84;3;10;0.1;9;3;17;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.0706858347057703;"h1"
"T_350_4";84;4;5;0.05;5;3;23;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.0098174770424681;"h1"
"T_350_4";84;5;10;0.1;3;3;23;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.0235619449019235;"h1"
"T_350_4";84;6;5;0.05;1;3;21;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.00196349540849362;"h1"
"T_350_4";84;7;5;0.05;2;2;21;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.00392699081698724;"h1"
"T_350_4";84;8;5;0.05;1;1;22;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.00196349540849362;"h1"
"T_350_4";84;9;5;0.05;2;3;26;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.00392699081698724;"h2"
"T_350_4";84;10;5;0.05;1;1;29;"";"Troncais";350;4;"Quercus_petraea";"D";16;21;84;37;44.0476190476191;"deperissant";0.00196349540849362;"h2"
"T_368_1";75;1;5;0.05;2;3;15;"";"Troncais";368;1;"Quercus_petraea";"C";11.5;23.5;75;35;46.6666666666667;"sain";0.00392699081698724;"h1"
"T_368_1";75;2;5;0.05;2;1;20;"";"Troncais";368;1;"Quercus_petraea";"C";11.5;23.5;75;35;46.6666666666667;"sain";0.00392699081698724;"h2"
"T_368_1";75;3;5;0.05;2;3;30;"";"Troncais";368;1;"Quercus_petraea";"C";11.5;23.5;75;35;46.6666666666667;"sain";0.00392699081698724;"h3"
"T_368_1";75;4;5;0.05;2;4;22;"";"Troncais";368;1;"Quercus_petraea";"C";11.5;23.5;75;35;46.6666666666667;"sain";0.00392699081698724;"h2"
"T_368_1";75;5;5;0.05;2;3;27;"";"Troncais";368;1;"Quercus_petraea";"C";11.5;23.5;75;35;46.6666666666667;"sain";0.00392699081698724;"h2"
"T_368_2";63;1;5;0.05;4;3;28.5;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.00785398163397448;"h3"
